AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68441	Peccary_Sections_Index1_SectionText	Colloquially dubbed a 'Peccary', IS-0178 is a quadrupedal predator that uses psionic energy to hunt its prey. \r\n\r\nPreliminary research suggests that these abilities are much 'higher wattage' here in our own universe, where energy concentrations are comparatively higher, than the severely entropic Anteverse II, which is its home.	통칭 '페커리'라고 불리는 IS-0178은 사족보행 포식자로, 정신 에너지를 사용해서 먹이를 사냥합니다. \r\n\r\n초기 연구에 따르면, 이러한 능력은 에너지 농도가 상대적으로 높은 우리 우주에서 더 강력하게 나타나며, 이는 본래 서식지인 엔트로피가 매우 높은 안테버스 II와 비교됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68877	Peccary_KillRequirementSection_SectionText	In experimenting with the Peccary, Dr. Manbanko taught one of the creatures, which he dubbed 'Gregory', to perform a variety of simple tasks. These included fetching balls, responding to repeated verbal commands, and tapping its hooves in time to a range of music. \r\n\r\nThe means by which he controlled its behavior relied principally on food rewards, electric shock penalties, and exploiting its marked preference for Swedish drone metal music. When played, the creature became extremely docile, and its task retention rate multiplied significantly.\r\n\r\nDr. Manbanko is in agreement with Dr. Kale's theory that IS-0178-A's rapid learning is - at least in part - 'symptomatic' of the high entopy delta between our universe and Anteverse II. In Dr. Manbanko's words, everything here happens for them 'faster and more furiously'.	페커리에 대한 실험의 일환으로, 만반코 박사는 '그레고리'라고 이름 지은 이 생물에게 여러 가지 간단한 훈련을 시켰습니다. 공 물어오기, 반복적인 육성 명령에 반응하기, 여러 음악에 맞춰 발굽을 두드리기 등의 훈련이 이에 해당됩니다.\r\n\r\n개체의 행동을 통제하는 방법으로 주로 사용된 방법은 음식 보상, 전기 충격, 그리고 스웨덴 드론 메탈 음악에 대한 두드러진 선호도였습니다. 이 음악을 재생하면 해당 생물은 매우 온순해졌고, 작업 유지율이 상당히 증가했습니다.\r\n\r\n만반코 박사는 케일 박사의 이론에 동의하며, IS-0178-A의 빠른 학습은 적어도 부분적으로는 우리 우주와 안테버스 II 사이의 높은 엔트로피 델타에 의한 '증상'이라고 말합니다. 만반코 박사의 말에 따르면, 여기서 일어나는 모든 일은 그들에게 '더 빠르고 더 격렬하게' 일어납니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69806	MushroomPeccary_Title	IS-0178-B	IS-0178-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69872	MushroomPeccary_Subtitle	Mushroom Peccary	버섯 페커리
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70005	MushroomPeccary_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: All storage sites for IS-0178-B must be cleaned to a sterility standard equal to or above GISP minimums for viral and pathogenic containment. Daily checks for mycelium spread must be implemented, and any spores, growths or blooms immediately removed.\r\n\r\nAs with its clade-member IS-0178-A, all walls and flooring should be reinforced to GISP standards. Feed remotely.	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: IS-0178-B의 모든 보관시설은 바이러스 및 병원체 격리에 대한 GISP 최소 기준 또는 그 이상으로 청결하게 유지해야 합니다. 매일 균사체의 확산을 점검하고, 포자, 성장, 개화 등이 발견되면 즉시 제거해야 합니다.\r\n\r\nIS-0178-A와 같은 계통으로써, 모든 벽과 바닥은 GISP 기준에 맞게 설계돼야 하며, 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70541	Exor_Title	IS-0184-A	IS-0184-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70596	Exor_Subtitle	Exor	엑소르
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70706	Exor_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/EN/IN)\r\n\r\nCONTAINMENT PROTOCOLS: All containment facilities for IS-0184-A require Grade 4 impact shielding and/or Grade 5 blast dampening in accordance with GISP ratings. All personnel conducting research on this subject must wear Grade 4 body armor with full electrical grounding, even when subject is sedated or unconscious. Direct interaction in any state is not advised.\r\n\r\nIS-0184-A should not be exposed to any flammable materials. Feed remotely.	지정 등급: 크루시스 (AG/EN/IN)\r\n\r\n격리 절차: IS-0184-A의 모든 격리 시설은 GISP 등급에 따라 4등급 충격 방호, 5등급 폭발 완충 중 하나 또는 전부를 요구합니다. 이 대상에 대한 연구를 수행하는 모든 연구자는 대상이 진정되었거나 의식이 없는 상태일 때도 4등급 신체 방어구를 착용하고 전기적으로 완전히 접지된 상태여야 합니다. 대상이 어떤 상태이든, 직접적인 상호작용은 권장되지 않습니다.\r\n\r\nIS-0184-A는 인화성 물질에 노출되어서는 안 됩니다. 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71275	Exor_Sections_Index1_SectionText	A bipedal hunter with a sophisticated bio-electric defence adaptation, the Exor was first discovered in 1987 by Dr. Lenora Riggs.	정교한 생체 전기를 이용한 자기방어 능력을 갖춘 이족보행 사냥꾼인 엑소르는 1987년 레노라 리그 박사에 의해 처음 발견되었습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71507	Exor_KillRequirementSection_SectionText	The creature widely referred to as the Exor demonstrates many unexplained behaviours.\r\n\r\nIS-0184-A has been observed in the wild by TR teams on several occasions gathering in small groups centered around a single IS-0184-B, in a posture described variously as 'supplication' or 'abeyance'.\r\n\r\nAlthough no comparative recordings exist, researchers have noted that under these circumstances both IS-0184-A and IS-0184-B emanate a series of modulated frequencies that are not heard at any other time.	엑소르로 불리는 이 생물은 설명되지 않은 많은 행동들을 보입니다.\r\n\r\n차원 탐사대에 의해 야생에서 관찰된 IS-0184-A는 단일 IS-0184-B를 중심으로 소규모 그룹을 형성하는 모습이 여러 차례 목격되었으며, 이때 '기도' 또는 '정좌'로 묘사되는 자세를 취합니다.\r\n\r\n비교 기록이 존재하지 않지만, 연구자들은 이러한 상황에서 IS-0184-A와 IS-0184-B가 평소에는 들리지 않는 일련의 조절된 주파수를 방출한다는 점을 주목했습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72101	ExorMonk_Title	IS-0184-B	IS-0184-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72160	ExorMonk_Subtitle	Exor Monk	엑소르 수도사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72279	ExorMonk_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/GW/IN/R)\r\n\r\nCONTAINMENT PROTOCOLS: All IS-0184-B subjects require heavy shielding and perforation-suppressing containment. All immurement sites must avoid geomagnetically and tellurically active locations.\r\n\r\nFail-safe connection to back-up power is required at all times, as even a micro-lapse in suppression fields risks containment failure. The subject cannot be approached unless sedated, and should be fed remotely.	지정 등급: 크루시스 (AG/GW/IN/R)\r\n\r\n격리 절차: IS-00184-B는 강력한 차폐와 천공 억제가 가능한 곳에 격리되어야 합니다. 격리실은 지자기 및 지류적 활동이 활발한 위치를 피해야 합니다. \r\n\r\n비상 보조 전원에 상시 연결되어 있어야 합니다. 아주 찰나의 억제 필드 중단도 격리 실패로 이어질 수 있습니다. 개체가 진정되지 않은 상태에서 접근해서는 안 되며, 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72820	ExorMonk_Sections_Index1_SectionText	IS-0184B is a near relation of IS-0184A, with some notable differences.\r\n\r\nAble to generate a short-distance perforation using internal bioelectrical energy, specimens recovered from Anteverse II often display crafted decorations, indicating tool-making technology.\r\n\r\nFurther study is urgently required.	IS-0184-B는 IS-0184A와 밀접한 관계가 있으며, 몇 가지 주목할 만한 차이점이 있습니다.\r\n\r\n내부 생체 전기 에너지를 사용하여 단거리 천공을 생성할 수 있으며, 안테버스 II에서 회수한 표본들이 종종 장식물을 걸치는 것으로 보아 도구 제작 기술이 있는 것으로 보입니다.\r\n\r\n빠른 후속 연구가 필요합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73220	ExorMonk_Sections_Index2_SectionText	The creature's organs retain notable quantum properties when removed from its body.	해당 생물의 장기는 적출한 이후에도 양자적 특성을 유지합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73411	ExorMonk_KillRequirementSection_SectionText	While GATE's ability to localize neutrino emission sources is a relatively new field, researchers in the Cascade Facility's Neutrino Detection Apparatus have noted a strange interrelationship.\r\n\r\nThere is a strong statistical correlation with a surge in neutrino activity and certain behaviours of IS-0184-B. \r\n\r\nThe discovery was accidental, and remains speculative at this time, but when Dr. Elanor Newman used tachyonic field fluctuations to localize a series of unexpected neutrino bursts, they appeared to originate in the cell housing of an IS-0184-B specimen. \r\n\r\nFurthermore, Dr. Manbanko noted that these periods also correlated with a phase of 'low-activity, stillness, and almost meditative behaviour' among all specimens of IS-0184-A in containment.\r\n\r\nDr. Newman noted that after isolating the source of the neutrino burst to IS-0184-B, data revealed 'hints' of previous 'incoming collimated bursts' from an external source, as yet unidentified.	GATE의 중성미자 근원 추적 기술은 비교적 새 분야이긴 하지만, 과학자들은 캐스케이드 시설의 중성미자 탐지기에서 이상한 연관성을 발견했습니다.\r\n\r\nIS-0184-B의 특정 행동과 중성미자의 급격한 방출 사이에서 통계적인 상관관계가 있었습니다.\r\n\r\n이 발견은 우연히 이루어졌으며, 아직은 가설에 불과합니다. 하지만 엘레노어 뉴먼 박사가 불시에 일어나는 중성미자 방출을 타키온 필드 변동을 이용해서 추적한 결과, IS-0184-B 표본을 보유 중인 격리실에서 발생하는 것으로 보였습니다.\r\n\r\n또한, 만반코 박사는 이러한 현상이 격리된 IS-0184-A의 '저활동, 정지상태, 그리고 명상적인 행동'과 연관이 있다고 덧붙였습니다.\r\n\r\n뉴먼 박사는 IS-0184-B의 중성미자 방출을 차단한 이후 '조준된 방출의 유입'의 흔적을 외부 출처로부터 발견했는데, 아직 그 정체는 확인되지 않았습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74469	ArmoredExor_Title	IS-0184-C	IS-0184-C
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74531	ArmoredExor_Subtitle	Armored Exor	무장 엑소르
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74649	ArmoredExor_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: All IS-0184C containment sites must employ Grade 5 impact shielding, heavy blast dampening and electrical grounding rated to 2MW, with full acoustic baffling and an approved one-way accession portal.\r\n\r\nHowever, the combination of heavy chitnous armor, bioelectrical tracking projectiles and ultrasonic vocalizations has, in practice, meant that anything less than permanent sedation of IS-0184C carries considerable risk of injury or death to assigned researchers.\r\n\r\nThe subject is the most aggressive and destructive known variant of IS-0184A and IS-0184B, and provides further evidence for a growing weight of GATE research that indicates the intervention of an external agent in the evoution of this lifeform.	지정 등급: 크루시스 (AG/IN)\r\n\r\n격리 절차: IS-0184-C의 모든 격리 시설은 5등급의 충격 방호, 강력한 폭발 완충, 2MW 수준의 접지용량, 완전한 음향 차폐, 그리고 승인된 일방향 접근 포탈이 요구됩니다.\r\n\r\n하지만, IS-0184C의 키틴질 중장갑, 생체 전기 추적 발사체, 초음파 발성의 조합은, 영구적으로 진정시키지 않는 한, 담당 연구자에게 부상이나 사망을 초래하기에 충분합니다.\r\n\r\n해당 개체는 IS-0184A와 IS-0184B의 변종 중 가장 공격적이고 파괴적인 것으로 알려져 있으며, 이것은 이 생명체의 진화에 외부 요인이 개입했음을 시사하는 GATE 연구에 무게를 더해줍니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75542	Anteverse2A_Title	Anteverse II A	안테버스 II A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75609	Anteverse2A_Subtitle	Far Garden	먼 정원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75717	Anteverse2A_Sections_Index0_SectionText	In accordance with trans-luminal modelling, GATE’s second perforation experiment ‘grounded’ itself in one of the largest bodies of mass in Anteverse II – its unfathomably old heart.	트랜스-루미널 모델링에 따라, GATE의 두 번째 천공 실험은 안테버스 II에서 가장 큰 질량체 중 하나의 심장에 길을 열었습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76206	Anteverse2B_Title	Anteverse II B	안테버스 II B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76273	Anteverse2B_Subtitle	The Mycofields	균류지
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76385	Anteverse2B_Sections_Index0_SectionText	Craggy and malformed, this region of Anteverse II is little more than a mass of rock orbiting a ‘sun’ that is no sun at all - rather a vacuum point slowly sucking everything towards it.\r\n\r\nMuch closer to it's 'star' than Anteverse II A, the tidal forces generate tremendous heat, producing tributaries of superheated magma that restrict the growth of endemic vegetation, already limited by the realm's direly low entropy.\r\n\r\nA jagged maze of caves, cliffs, ledges and ancient paths, existence under these conditions is extremely harsh and competition for resources is brutally intense. The creatures that live within it are forced to adapt to - and exploit - the profusion of fungal life that persists there.	험준하고 기형적인 이 지역은 '태양' 주위를 도는 암석 덩어리에 불과합니다. 이 '태양'도 우리가 아는 그것과 달리 모든 것을 서서히 빨아들이는 진공점에 가깝습니다.\r\n\r\n안테버스 II A보다 이 '별'에 훨씬 가까운 탓에, 큰 기조력을 받아 엄청난 열이 발생하여 뜨거운 마그마의 강을 형성합니다. 이는 이 세계의 극도로 낮은 엔트로피로 인해 제한된 토착 생물의 성장을 더욱 제한하는 요소이기도 합니다.\r\n\r\n동굴, 절벽, 세월이 만든 길들로 이루어진 미로 같은 이곳은 생존에 가혹한 환경이며, 자원 경쟁 또한 잔인할 정도로 치열합니다. 이곳에 사는 생물들은 풍부하게 자라난 다양한 진균 생물을 이용하도록 적응해 왔습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77925	Coworker_Title	IS-0223	IS-0223
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77982	Coworker_Subtitle	The Coworker	동료 직원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78104	Coworker_Sections_Index0_SectionText	DESIGNATION: Sanc (AV/AG/CA)\r\n\r\nCONTAINMENT PROTOCOL: All staff are directed to treat IS-0223, if encountered, as a legitmate employee. Do not question or interrogate the subject. Provide with food if requested.	지정 등급: 산크 (AV/AG/CA)\r\n\r\n격리 절차: 모든 직원은 IS-0233과 마주쳤을 때, 진짜 동료인 것처럼 대해야 합니다. 대상에게 의문을 표하거나 심문해서는 안됩니다. 음식을 요구받으면 지급해 주십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78438	TapeWisp_Title	IS-0235	IS-0235
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78495	TapeWisp_Subtitle	Tape Wisp	테이프 유령
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78599	TapeWisp_Sections_Index0_SectionText	DESIGNATION: Solatus (EN/IN/CA)\r\n\r\nCONTAINMENT PROTOCOL: Under no circumstances is the tape containing IS-0235 to be brought into contact with a video cassette recorder. It must not be played, viewed or displayed. The subject is to be considered contained until further notice.	지정 등급: 솔루투스 (EN/IN/CA)\r\n\r\n격리 절차: IS-0235는 어떤 경우에도 비디오테이프 녹화기와 접촉해서는 안 됩니다. 테이프를 재생하거나, 시청하거나, 송출 하는것은 금지합니다. 대상은 추가적인 공지가 있을 때까지 격리되어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79004	NighttimeAnom_Title	IS-0299	IS-0299
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79066	NighttimeAnom_Subtitle	Nocturnal Anomaly	야간 이상현상
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79183	NighttimeAnom_Sections_Index0_SectionText	DESIGNATION: Crucis (EN/IN/TL)\r\n\r\nCONTAINMENT PROTOCOLS: Pending.	지정 등급: 크루시스 (EN/IN/TL)\r\n\r\n격리 절차: 보류 중.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79375	SpaceLettuce_Title	IS-0333	IS-0333
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79436	SpaceLettuce_Subtitle	Space Lettuce	우주 양상추
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79548	SpaceLettuce_Sections_Index0_SectionText	DESIGNATION: Ordo (EN/HL)\r\n\r\nCONTAINMENT PROTOCOL: General Ordo storage protocols apply (see GISP).	지정 등급: 오르도 (EN/HL)\r\n\r\n격리 철차: 일반적인 오르도 보관 절차를 따릅니다. GISP를 참조하십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79772	Symphonist_Title	IS-0407	IS-0407
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79831	Symphonist_Subtitle	Symphonist	협주자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79953	Symphonist_Sections_Index0_SectionText	DESIGNATION: Thela (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: Rarely observed and largely undocumented, IS-0407 has no known containment procedures at this time.\r\n\r\nTR reports remain inconclusive, but suggest an entity that is largely or entirely sightless, with morphic similarities to IS-0064. Although attendant meteorological conditions have impeded observation during its few alleged encounters, reports note its bedraggled, contorted form.	지정 등급: 텔라 (AG/IN)\r\n\r\n격리 절차: 희귀하게 관측되고 문서화하지 못한 IS-0407는 현재까지 알려진 격리 잘차가 없습니다.\r\n\r\n차원정찰대의 보고서는 마무리되지 못 했지만, 개체가 매우 혹은 완전히 시력이 없고, IS-0064와 형태적 유사성을 가진 것 같다고 주장합니다. 비록 수반되는 기상 조건이 관찰을 방해했지만, 몇 안 되는 목격 사례에서도 그것의 넝마같고 뒤틀린 모습이 언급됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80510	Bogman_Title	IS-0422	IS-0422
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80565	Bogman_Subtitle	Bogman	보그만
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80671	Bogman_Sections_Index0_SectionText	DESIGNATION: Pending\r\n\r\nCONTAINMENT PROTOCOLS: Containment protocols for these aggresive, semi-amphibious creatures are currently under review, but they are believed to have a sensivity to subsonic sound.\r\n\r\nWhile not yet an official designation, IS-0422 was discovered by Dr. Lenora Riggs in Anteverse CLXVIII. \r\n\r\nThe precise origins and evolution of IS-0422 are not yet understood, although Dr. Riggs theorizes that their presence in CLXVII may be connected to the Lodestone. If not endemic, their home anteverse is, at this stage, unknown.	지정 등급: 대기 중\r\n\r\n격리 절차: 해당 공격적인 반 수생 생명체에 대한 격리 절차는 현재 검토 중이나, 아음속 소리에 민감성을 가진 것으로 보입니다.\r\n\r\n아직 공식적인 지정 번호는 아니지만, IS-0422는 레노라 리그 박사에 의해 안테버스 CLXVIII에서 발견되었습니다. \r\n\r\nIS-0422의 정확한 기원과 진화는 현재 알 수 없지만, 리그 박사는 이것들이 CLXVIII에 존재하는 이유가 로드스톤과 관련되었을 것이라 이론화하였습니다. 만일 토착 생물이 아니라면, 현재로써는 본래 거주 안테버스를 알지 못 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81337	TheTable_Title	IS-0513	IS-0513
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81394	TheTable_Subtitle	The Hate-Inducing Table	증오 유발 탁자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81512	TheTable_Sections_Index0_SectionText	DESIGNATION: Sanc (LC/PY)\r\n\r\nCONTAINMENT PROTOCOL: The effects of IS-0513 diminish rapidly with visual distance. As such, all personnel are directed to avoid looking directly at the subject except for specific or approved research purposes.	지정 등급: 산크 (LC/PY)\r\n\r\n격리 절차: IS-0513의 효과는 시각적 거리에 따라 빠르게 감소합니다. 따라서 모든 직원은 승인된 연구 목적을 제외하고 해당 실험체를 직접 쳐다보지 않도록 지시받습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81849	TheTable_Sections_Index1_SectionText	As evidenced by the asinine decoration of IS-0513 with amateur, even garish carvings, and the flagrantly tasteless choice of materials, this subject was clearly created by a talentless 'craftsman' with no natural aptitude for carpentry, resulting in arguably the world's single worst piece of furniture.	IS-0513의 유치한 장식품과, 아마추어스럽고 촌스러운 각인, 눈꼴시려운 취향의 재료 선정이 보여주듯이, 해당 개체는 재능 없고, 소질이라곤 찾아볼 수 없는 '목수' 호소인에 의해 만들어진 장작더미 다음가는 우주 최악의 가구임에 틀림없습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82278	ThePresence_Title	IS-0700	IS-0700
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82338	ThePresence_Subtitle	The Presence	존재
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82448	ThePresence_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: All staff are prohibited from entering the area until further notice. No research permitted.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: 추후 공지가 있을 때까지 모든 직원은 해당 구역에 출입할 수 없습니다. 연구는 금지됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82717	MirrorWorld_Title	IS-0855	IS-0855
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82777	MirrorWorld_Subtitle	The World in the Mirror	거울 속 세계
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	82906	MirrorWorld_Sections_Index0_SectionText	DESIGNATION: Sanc (EX/GW/TL)\r\n\r\nCONTAINMENT PROTOCOL: All TR or research personnel visiting Anteverse XXXVI are required to: \r\n\r\n- Establish a locational beacon at the primary egress point. \r\n\r\n- Review position and confirm bearings every 200m if progressing further than 500m from the primary egress point.\r\n\r\n- Establish satellite beacons every 2500m if proceeding further than 5000m in any direction.	지정 등급: 산크 (EX/GW/TL)\r\n\r\n격리 절차: 안테버스 XXXVI를 방문하는 모든 차원정찰대와 연구 인원은 다음을 따라야 합니다: \r\n\r\n- 주요 탈출 지점에 위치 비콘 설치. \r\n\r\n- 주요 탈출 지점에서 500m 이상 이동하는 경우 200m 마다 위치를 확인하고 방향을 재확인. \r\n\r\n- 어느 방향으로든 5000m 이상 이동하는 경우 2500m마다 위성 비콘 설치.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	83434	YellowPaint_Title	IS-1057	IS-1057
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	83494	YellowPaint_Subtitle	Yellow Paint	노란 페인트
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	83604	YellowPaint_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: Precise methods for containing IS-1057 remain unknown.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: IS-1057을 격리하는 정확한 방법은 아직 알려지지 않았습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	83809	YellowPaint_Sections_Index1_SectionText	IS-1057 is thus far believed to appear randomly, although there is a statistically significant quantity of reports by people who were, at the time of sighting, lost or uncertain of their destination. 	IS-1057은 지금까지 무작위로 나타난다고 여겨졌지만, 통계적으로 유의미한 양의 목격자들이 당시 길을 잃었거나 목적지를 고민하던 중이었다는 보고가 있습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84137	OfficerWarren_Title	Warren Bunning	워렌 버닝
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84206	OfficerWarren_Subtitle	Security Officer	보안 직원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84323	OfficerWarren_Sections_Index0_SectionText	Sydney-sider turned subterranean security specialist, Warren signed up expecting good pay and a fairly relaxed job.\r\n\r\nThe shift to Cascade hasn't gone quite as expected for this ex-Coogee mall cop.	시드니 출신 지하 보안 전문가인 워렌은, 좋은 급여를 주는 비교적 여유로운 일이라 생각하며 지원했다.\r\n\r\n캐스케이드에 일어난 변화는 전직 쇼핑몰 경비였던 그가 기대한 것과는 달랐다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84641	UThule_Title	Dr. Ulrich Thule	울리히 툴 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84705	UThule_Subtitle	Physicist	물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	84807	UThule_Sections_Index0_SectionText	Theoretical physicist, coffee aficionado, committed cynic, Dr. Thule has few friends among the GATE staff, but like many of his kind, is tolerated for his regular insights and occasional brilliance.	이론 물리학자. 커피 애호가. 골수 냉소주의자인 툴 박사는, GATE 직원들 사이에서 친구가 거의 없지만, 그와 비슷한 부류의 사람들처럼 적절한 통찰력과 가끔 발휘되는 천재성을 이유로 조직에서 받아들여지고 있다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85125	JRoss_Title	Dr. Janet Ross	자넷 로스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85186	JRoss_Subtitle	Experimental Physicist	실험 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85300	JRoss_Sections_Index0_SectionText	Experimental physicist specializing in exotic materials. Friend, collaborator and unofficial minder of Abe Stern.\r\n\r\nSkeptic.	외계 소재를 전공으로 하는 실험 물리학자. 에이브 스턴의 친구이자, 동료이자, 비공식적 감시자.\r\n\r\n회의론자.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85546	AStern_Title	Dr. Abe Stern	에이브 스턴 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85607	AStern_Subtitle	Molecular Physicist	분자 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85719	AStern_Sections_Index0_SectionText	Genius, empiricist, creator of the Pocket Dimension, fan of Kizz Cola.	천재, 경험주의자, 주머니 차원의 창조자, 키즈 콜라 마니아.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	85884	AStern_Sections_Index1_SectionText	While his involvement in IS-0173-B was not necessarily Dr. Stern's greatest contribution to human knowledge, it did garner him a much cherished pet: Ela.	스턴 박사의 IS-0173-B는 인류의 지식에 큰 공헌이 되지는 못했지만, '엘라'라는 소중한 애완동물이 되어주었다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86158	DManse_Title	Dr. Derek Manse	데릭 맨스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86221	DManse_Subtitle	Research Director	연구소장
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86331	DManse_Sections_Index0_SectionText	Director of Research at the GATE Cascade Research Facility.	GATE 캐스케이드 연구시설 연구소장.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86511	Marion_Title	Marion	마리온
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86565	Marion_Subtitle	Acolyte	숭배자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86665	Marion_Sections_Index0_SectionText	One of the few remaining denizens of Flathill, Marion worships the Composers like gods, convinced that they are harbingers of a greater fate.	플랫힐에 남아있는 몇 안 되는 주민인 마리온은 작곡가를 신처럼 숭배하며, 그것들이 보다 큰 운명의 선구자라고 확신한다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	86931	Blacksmith_Title	The Blacksmith	대장장이
