AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	46941	Train_Sections_Index0_SectionText	DESIGNATION: Thela (EH/EN/R)\r\n\r\nCONTAINMENT PROTOCOL: A recursive, superpositioned meta-location, IS-0138 is theorized to be held together at the atomic level by the Train's ongoing momentum. Although untested, mathematical modelling suggests that if the train were to stop, the energy released would be 10 to power 55 joules.	지정 등급: 텔라 (EH/EN/R)\r\n\r\n격리 절차: IS-0138은 반복되는 중첩된 메타 지역으로, 기차의 지속적인 운동량에 의해 원자 수준에서 그 구조가 유지되고 있다고 추정됩니다. 아직 실험으로 입증되진 않았지만, 수학적 모델에 따르면 기차가 멈출 경우 방출되는 에너지는 10의 55제곱 줄에 달할 것으로 예상됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	47357	Train_Sections_Index1_SectionText	While the precise origins, intention, and purpose of IS-0138 remain a mystery, GATE trans-kinematic researchers have determined that the train's super positional state entails a singular fact: cessation of its momentum would release sufficient energy into the local time-space continuum to tear a hole from here to the Eagle Nebula.\r\n\r\nAs to why this 19th Century relic exists, how it came to contain authentic Gorham silverware, or what lies beyond the seemingly infinite grasslands it speeds through, GATE is yet to discover.	IS-0138의 정확한 기원, 의도, 목적은 여전히 미스터리이지만, GATE 변형 동역학 연구원들은 열차의 중첩 상태가 하나의 사실을 의미한다고 결론지었습니다. 이 운동이 멈추면, 국지적 시공간 연속체에 엄청난 에너지가 방출되어 이곳에서 수리 성운까지 구멍을 낼 것입니다.\r\n\r\n왜 이 19세기 유물이 존재하는지, 어떻게 고함스 은식기가 안에 놓여있는지, 그리고 열차가 질주하는 끝없는 초원 너머에 무엇이 있는지는 GATE도 아직 알지 못합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	47964	Assassin_Title	IS-0139	IS-0139
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48021	Assassin_Subtitle	[ REDACTED ]	[ 검열됨 ]
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48142	Assassin_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/CA/IF)\r\n\r\nCONTAINMENT PROTOCOL: Standards for the safe immurement of IS-0139 subjects are currently under assessment by GISE. The following are provisional and do not constitute official GISP standards:\r\n\r\n- Full viral and pathogenic biohazard containment\r\n- Electrical insulation rated to 2MV\r\n- Motion-triggered IR monitoring\r\n- Grade 2 blast dampening	지정 등급: 크루시스 (AG/CA/IF)\r\n\r\n격리 절차: IS-0139의 안전한 수용을 위한 기준은 현재 GISE에서 평가 중입니다. 다음 사항들은 임시 규정이며, 공식적인 GISP 기준이 아닙니다:\r\n\r\n- 완전한 바이러스 및 병원성 생물학적 위험 격리\r\n- 2MV 수준의 절연장치\r\n- 움직임 감지 적외선 모니터링\r\n- 2등급 폭발 감쇠
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48613	Assassin_Sections_Index1_SectionText	An extremely evasive entity, the as-yet-unnamed IS-0139 is a crystalline creature capable of refracting visible light to camouflage itself. Research into its biology has proven challenging, due to its propensity to explode into shards under stress. 	아직 명명되지 않은 IS-0139는 매우 회피적인 특성을 가진 결정체 생명체로, 가시광선을 굴절시켜 위장할 수 있습니다. 대상은 스트레스를 받으면 파편으로 폭발하는 경향이 있어 생물학적 특성을 연구하는 데 어려움을 겪고 있습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48937	142_Title	IS-0142	IS-0142
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48989	142_Subtitle	Reservoir Growth	레자보아 성장물
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49094	142_Sections_Index0_SectionText	DESIGNATION: Sanc (IN)\r\n\r\nCONTAINMENT PROTOCOL: Pending.\r\n\r\nAccording to the official incident report, a fragment of IS-0142 was accidentally dropped into the Cascade Reservoir during transport to containment. Due to inaccuate inventory processes, this was only determined several weeks after the fact. By this time the organism had already grown over an extensive region of the reservoir. All subsequent efforts to eradicate IS-0142 have proven fultile.\r\n\r\nOriginating in Anteverse XIII, IS-0142 has been theorized by Dr. Wakeman to be a biomechanical computation device of considerable sophistication, and possibly an artificial lifeform in its own right. The subject eludes easy categorization, and confirmatory research is pending. The subject is provisionally designated Sanc.\r\n\r\nObservers of the entity note that its activity appears to be intensifying at the center of the reservoir. Further, the glowworms endemic to the area seem to congregate directly above this point.	지정 등급: 산크 (IN)\r\n\r\n격리 절차: 보류 중.\r\n\r\n공식 사건 보고서에 따르면, 격리를 위해 운송하던 IS-0142의 파편이 실수로 캐스케이드 저수지에 떨어졌습니다. 부정확한 재고관리로 인해, 사건 이후 몇 주가 지나서야 이 사실이 발견되었습니다. 하지만 해당 유기체는 이미 저수지의 광범위한 지역에 걸쳐 성장한 뒤였습니다. 이후, IS-0142를 제거하기 위한 모든 시도는 실패하였습니다.\r\n\r\n웨이크먼 박사는 안테버스 XIII에서 유래한 IS-0142가 상당히 정교한 생체 기계적 연산장치이며, 독자적인 인공 생명체일 수도 있다는 이론을 제시했습니다. 이 대상의 분류는 쉽지 않으며, 확인을 위한 연구는 보류됨에 따라, 임시로 산크 등급을 부여받았습니다.\r\n\r\n대상을 관찰한 직원들에 따르면 그 활동이 저수지의 중앙에서 증가하고 있는 것으로 보입니다. 또한, 해당 지역에 서식하는 반딧불이들이 이 지점 바로 위로 모이는 경향을 보였습니다. 
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50160	AnteverseFlower_Title	IS-0155-A	IS-0155-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50226	AnteverseFlower_Subtitle	Entropy Flower	엔트로피 꽃
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50341	AnteverseFlower_Sections_Index0_SectionText	DESIGNATION: (EN/LC/PS)\r\n\r\nCONTAINMENT PROTOCOL: All instances of IS-0155-A are to be monitored weekly for new growth. Any new growth exceeding 30 inches is to be removed and disposed of via incineration. The ashes are to be sifted for remains, left to sit for no less than 20 days, before being removed to a secure disposal site in keeping with the GISP provisions.	지정 등급: (EN/LC/PS)\r\n\r\n격리 절차: IS-0155-A의 모든 개체는 매주 새로운 성장이 있었는지 모니터링해야 합니다. 30인치를 초과하는 새로운 성장은 제거하여 소각 처리해야 합니다. 남은 재는 부산물이 있는지 확인하고, 최소 20일 동안 보관한 뒤, GISP 규정에 따라 안전한 폐기 장소로 옮겨야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50790	Paperweight_Title	IS-0166	IS-0166
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50850	Paperweight_Subtitle	The Paperweight	누름돌
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50962	Paperweight_Sections_Index0_SectionText	DESIGNATION: Jura (HL/R)\r\n\r\nCONTAINMENT PROTOCOL: Store IS-0166 upright at all times. Keep the subject away from sensitive or high-energy equipment until further notice. \r\n\r\nMonitor all exposed staff for compulsions to sketch, etch or otherwise represent IS-0166.	지정 등급: 유라 (HL/R)\r\n\r\n격리 절차: IS-0166은 항상 세워져 있어야 합니다. 별도의 공지가 있을 때까지 민감하거나 고에너지 장비에서 멀리 떨어뜨려 놔야 합니다.\r\n\r\nIS-0166에 노출된 인원은 해당 개체를 그리거나, 새기거나, 묘사하려는 충동이 있는지 모니터링해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	51303	Debris_Title	IS-0169	IS-0169
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	51358	Debris_Subtitle	The Fragment	조각
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	51462	Debris_Sections_Index0_SectionText	DESIGNATION: Sanc (R)\r\n\r\nCONTAINMENT PROTOCOL: IS-0169 must be fixed or held in place at all times, connected to a centrally mointored alarm system that registers any lapse of contact with the restraint mechanisms.\r\n\r\nEnsure containment doors remain closed when cell unoccupied. Recommended dimensions of containment: no larger than 3x3m.	지정 등급: 산크 (R)\r\n\r\n격리 절차: IS-0169는 항상 고정되거나 제자리에 구속돼 있어야 합니다. 대상은 구속 장치에 문제가 생결 경우를 감지하는 중앙 모니터링 경보 시스템에 연결되어 있어야 합니다.\r\n\r\n격리실이 비어 있을 때는 문이 반드시 닫혀 있어야 합니다. 격리실의 권장 크기는 3x3m를 초과하지 않도록 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	51891	Debris_Sections_Index1_SectionText	Recovered from a cave in rural Exmoor, England, IS-0169 cannot be marked or damage in any way. Essentially massless, it moves with near zero inertia, lacking any kind of space time presence.\r\n\r\nPresumably a fragment of some larger object, GATE currently has no actual or theoretical framework for this item.	잉글랜드 엑스무어의 시골 동굴에서 발견된 IS-0169는 어떤 방법으로도 표시하거나 손상시킬 수 없습니다. 사실상 질량이 전무한 이 개체는 거의 관성이 없으며, 시공간에 존재하는지조차 모호합니다..\r\n\r\n더 큰 물체의 일부분일 것으로 추정되며, GATE는 이 대상에 대한 실질적 또는 이론적 기반이 없는 상황입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52279	Carbuncle_Title	IS-0171-A	IS-0171-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52339	Carbuncle_Subtitle	Carbuncle	카벙클
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52459	Carbuncle_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: IS-0171-A is to be isolated by a perimeter cordon with a radius of 12ft or greater at all times. No personnel may approach within 10ft unless wearing full face and body protective wear conforming to GISP bio-protective standards at all times. Full decontamination required on all equipment exposed to IS-0171-A.	지정 등급: 산크(AG/IN)\r\n\r\n격리 절차: IS-0171-A는 항상 반경 12피트 이상의 주변 경계선 내에 고립되어 있어야 합니다. GISP 생물 보호 기준에 부합하는 안면 보호구와 전신 보호복을 착용하지 않은 인원은 10피트 이내에 접근해서는 안 됩니다. IS-0171-A에 노출된 장비는 반드시 완전 오염 제거 과정을 거쳐야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52915	Carbuncle_Sections_Index1_SectionText	Originating in Anteverse II, IS-0171 is a stationary, sessile entity that traps its food with a retractable tentacle. Although highly aggressive, the creature is more of an encumbrance than a threat to larger prey.	안테버스 II에서 우래한 IS-0171은 고정된 위치에서 생활하는 고착성 생물로, 수축할 수 있는 촉수로 먹이를 포획합니다. 매우 공격적이지만, 큰 대상에게는 위협보다는 장애물에 가깝습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53218	MushroomCarbuncle_Title	IS-0171-B	IS-0171-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53286	MushroomCarbuncle_Subtitle	Mushroom Carbuncle	버섯 카벙클
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53423	MushroomCarbuncle_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: All storage locations for IS-0171-B must be fully hermetically sealed and all research personnel interacting with live subjects must wear micro-grade, corrosion resistant oxygen filters at all times. All equipment must be irradiated and decontaminated in accordance with GISP anti-hyphatic procedures.	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: IS-0171-B가 보관된 장소는 완전히 밀폐되어야 하며, 살아있는 대상과 상호작용하는 모든 연구원은 항상 마이크로 등급의 부식 방지성 산소 필터를 착용해야 합니다. 모든 장비는 GISP 항균 절차에 따라 방사선 조사 및 오염 제거를 거쳐야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53876	MushroomCarbuncle_Sections_Index1_SectionText	A variant of IS-0171 endemic to the Mycofields of Anteverse II, the Mushroom Carbuncle ejects a plume of toxic spores when approached. While the exact factors contributing to the creature's evolution are unclear, Dr. Petra Peters is pursuing research into the epigenetic effects of spore exposure. The creature also produces a fungus that is edible by humans when cooked.	IS-0171의 변종이자, 안테버스 II 균류지의 고유종인 버섯 카벙클은, 접근하면 독성 포자를 방출합니다. 이 생물의 진화에 기여한 정확한 요인은 명확하지 않지만, 페트라 피터스 박사가 포자 노출에 의한 후성유전학적 영향에 대해 연구하고 있습니다. 조리 시 인간이 섭취할 수 있는 버섯이 자라기도 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54326	Artefact_Title	IS-0172	IS-0172
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54383	Artefact_Subtitle	Pre-Human Artefact	인류 이전의 유물
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54496	Artefact_Sections_Index0_SectionText	DESIGNATION: Ordo (HL/PS)\r\n\r\nCONTAINMENT PROTOCOL: General Ordo storage protocols apply (see GISP3.2).	지정 등급: 오르도 (HL/PS)\r\n\r\n격리 절차: 일반 오르도 절차 적용 (GISP 3.2 참조)
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54672	Pest_Title	IS-0173-A	IS-0173-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54727	Pest_Subtitle	Pest	해충
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54837	Pest_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: IS-0173-A is to be separated from researchers by barriers a minimum of 8ft in height at all times, unless subject is sedated or dead. Acoustic baffling is suggested for all containment environments and loud noises or use of power equipment is strongly discouraged. Subject is to be fed remotely.	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: IS-0173-A는 진정되거나 죽지 않은 이상, 항상 연구원들과 최소 높이 8 피트의 장벽으로 분리되어야 합니다. 모든 격리 환경에 방음 처리가 제안되며, 큰 소음과 전동 장비들은 강하게 금지됩니다. 실험체는 원격으로 먹이가 제공되어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55272	Pest_Sections_Index1_SectionText	Small and omnivorous, IS-0173-A is an aggressive monopod that attacks its prey with a highly extensible tongue.\r\n\r\nWhile it is clearly a sub-species of similar specimens, IS-0173-A also shows a degree of morphic continuity with other Anteverse II creatures such as IS-0171 and IS-0178.	작고 잡식성인 IS-0173-A는 공격적인 외발 생물로, 길게 늘어나는 혀로 먹이를 공격합니다.\r\n\r\nIS-0173-A는 비슷한 표본의 확실한 아종이지만, 안테버스 II의 다른 생물인 IS-0171, IS-0178과 형태적 연속성을 보여줍니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55639	ElectroPest_Title	IS-0173-B	IS-0173-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55701	ElectroPest_Subtitle	Electro-Pest	전자 해충
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55826	ElectroPest_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN) \r\n\r\nCONTAINMENT PROTOCOL: All specimens of IS-0173-B should be kept in non-metallic environments at all times and must be kept fully electrically isolated using containers lined with non-conductive rubber padding. Observe all other containment provisions belonging to IS-0173-A, noting that any interaction with the subject, even sedated, must be performed with all equipment fully electrically grounded.	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: 모든 IS-0173-B 표본은 항상 비금속 환경에, 내부가 비전도성 고무로 처리된 격리실을 이용하여 전기적으로 격리해야 합니다. IS-0173-A에 대한 다른 모든 격리 규정을 준수하십시오. 진정된 상태를 포함하여, 대상과의 모든 상호 작용은 장비들이 완전히 접지된 상태에서 수행해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56352	ElectroPest_Sections_Index1_SectionText	The electric variant of IS-0173-A was a cybernetic experiment proposed by Dr. Abraham Stern. Although rapid progress was made towards a viable organism, Dr. Derek Manse ordered work suspended in favor of investigations into the creature's hypertrophied evolution. The program has been in hiatus since late 1992.	IS-0173-A의 전기 변종은 아브라함 스턴 박사가 제안한 사이버네틱 실험의 결과물입니다. 번식 가능한 유기체를 만들 수 있는 진전임에도 불구하고, 데릭 맨스 박사는 해당 생물체의 비대한 진화에 대한 조사를 위해 작업을 중단시켰습니다. 해당 프로그램은 1992년 말부터 중지된 상태입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56745	Perforations_Title	IS-0177	IS-0177
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56806	Perforations_Subtitle	The Perforations	천공
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56928	Perforations_Sections_Index0_SectionText	DESIGNATION: Jura (EX/GW/IN/IV/R)\r\n\r\nCONTAINMENT PROTOCOLS: None.\r\n\r\nFirst sighted in Jerusalem in 1 BCE, but theorized to have occurred much earlier, GATE has no current measures to counteract or contain these external perforation events.\r\n\r\nThese perforations have been shown to involve coherent data transfer, leading investigators to believe they are preliminary attempts to survey or possibly enter our world.\r\n\r\nSuspected purposes include communication, resource extraction, colonization.\r\n\r\nMore study required.	지정 등급: 유라 (EX/GW/IN/IV/R)\r\n\r\n격리 절차: 없음.\r\n\r\n처음 목격된 것은 기원전 1년 예루살렘이지만, 훨씬 이전부터 발생했을 것으로 추정되는 외부 천공 현상은, GATE도 대응하거나 격리할 방법이 없습니다.\r\n\r\n이러한 천공 현상들은 일관된 정보 전송을 수반하여, 조사관들로 하여금 이 현상이 우리 세계를 탐색하거나 진입하려는 예비 시도일 가능성이라 생각하게 만들었습니다.\r\n\r\n추정되는 목적은 다음과 같습니다. 대화, 자원 추출, 식민지화.\r\n\r\n추가 연구가 필요합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57525	Peccary_Title	IS-0178-A	IS-0178-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57583	Peccary_Subtitle	Peccary	페커리
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57699	Peccary_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IN/PY)\r\n\r\nCONTAINMENT PROTOCOLS: Any containment space for IS-0178-A specimens must measure no more than 3x3m square, ensuring the subject is unable to attain a velocity greater than 5m/s.\r\n\r\nAll walls and flooring should be reinforced to GISP standards for blast shielding and be electrically grounded to 2MV. Subjects must be contained separately, and fed remotely.	지정 등급: 크루시스 (AG/IN/PY)\r\n\r\n격리 절차: IS-0178-A의 격리 공간은 3x3m를 초과하지 않아야 하며, 대상이 5m/s 이상의 속도를 내지 못하도록 해야 합니다.\r\n\r\n모든 벽과 바닥은 GISP 폭발 방호 기준에 따라 보강되어야 하며, 2MV까지 접지할 수 있어야 합니다. 대상은 개별적으로 격리되어야 하며, 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58181	Peccary_Sections_Index1_SectionText	Colloquially dubbed a 'Peccary', IS-0178 is a quadrupedal predator that uses psionic energy to hunt its prey. \r\n\r\nPreliminary research suggests that these abilities are much 'higher wattage' here in our own universe, where energy concentrations are comparatively higher, than the severely entropic Anteverse II, which is its home.	통칭 '페커리'라고 불리는 IS-0178은 사족보행 포식자로, 정신 에너지를 사용해서 먹이를 사냥합니다. \r\n\r\n초기 연구에 따르면, 이러한 능력은 에너지 농도가 상대적으로 높은 우리 우주에서 더 강력하게 나타나며, 이는 본래 서식지인 엔트로피가 매우 높은 안테버스 II와 비교됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58597	MushroomPeccary_Title	IS-0178-B	IS-0178-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58663	MushroomPeccary_Subtitle	Mushroom Peccary	버섯 페커리
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58796	MushroomPeccary_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: All storage sites for IS-0178-B must be cleaned to a sterility standard equal to or above GISP minimums for viral and pathogenic containment. Daily checks for mycelium spread must be implemented, and any spores, growths or blooms immediately removed.\r\n\r\nAs with its clade-member IS-0178-A, all walls and flooring should be reinforced to GISP standards. Feed remotely.	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: IS-0178-B의 모든 보관시설은 바이러스 및 병원체 격리에 대한 GISP 최소 기준 또는 그 이상으로 청결하게 유지해야 합니다. 매일 균사체의 확산을 점검하고, 포자, 성장, 개화 등이 발견되면 즉시 제거해야 합니다.\r\n\r\nIS-0178-A와 같은 계통으로써, 모든 벽과 바닥은 GISP 기준에 맞게 설계돼야 하며, 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	59288	Exor_Title	IS-0184-A	IS-0184-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	59343	Exor_Subtitle	Exor	엑소르
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	59453	Exor_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/EN/IN)\r\n\r\nCONTAINMENT PROTOCOLS: All containment facilities for IS-0184-A require Grade 4 impact shielding and/or Grade 5 blast dampening in accordance with GISP ratings. All personnel conducting research on this subject must wear Grade 4 body armor with full electrical grounding, even when subject is sedated or unconscious. Direct interaction in any state is not advised.\r\n\r\nIS-0184-A should not be exposed to any flammable materials. Feed remotely.	지정 등급: 크루시스 (AG/EN/IN)\r\n\r\n격리 절차: IS-0184-A의 모든 격리 시설은 GISP 등급에 따라 4등급 충격 방호, 5등급 폭발 완충 중 하나 또는 전부를 요구합니다. 이 대상에 대한 연구를 수행하는 모든 연구자는 대상이 진정되었거나 의식이 없는 상태일 때도 4등급 신체 보호구를 착용하고 전기적으로 완전히 접지된 상태여야 합니다. 대상이 어떤 상태이든, 직접적인 상호작용은 권장되지 않습니다.\r\n\r\nIS-0184-A는 인화성 물질에 노출되어서는 안 됩니다. 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	60017	Exor_Sections_Index1_SectionText	A bipedal hunter with a sophisticated bio-electric defence adaptation, the Exor was first discovered in 1987 by Dr. Lenora Riggs.	정교한 생체 전기를 이용한 자기방어 능력을 갖춘 이족보행 사냥꾼인 엑소르는 1987년 레노라 리그 박사에 의해 처음 발견되었습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	60225	ExorMonk_Title	IS-0184-B	IS-0184-B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	60284	ExorMonk_Subtitle	Exor Monk	엑소르 수도사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	60403	ExorMonk_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/GW/IN/R)\r\n\r\nCONTAINMENT PROTOCOLS: All IS-0184-B subjects require heavy shielding and perforation-suppressing containment to GISP standards including connection to constant back-up power. Any lapse in suppression fields risks containment failure, and any containment sites should avoid geomagnetically and tellurically active locations. The subject cannot be approached unless sedated, and should be fed remotely.	지정 등급: 크루시스 (AG/GW/IN/R)\r\n\r\n격리 절차: IS-00184-B는 GISP 기준에 따른 강력한 차폐와 천공 억제가 가능한 곳에 격리되어야 하며, 항상 보조 전원에 연결되어 있어야 합니다. 억제 필드의 중단은 격리 실패로 이어질 수 있으며, 격리실은 지자기 및 지류적 활동이 활발한 위치를 피해야 합니다. 개체가 진정되지 않은 상태에서 접근해서는 안 되며, 먹이는 원격으로 제공해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	60932	ExorMonk_Sections_Index1_SectionText	IS-0184B is a near relation of IS-0184A, with some notable differences.\r\n\r\nAble to generate a short-distance perforation using internal bioelectrical energy, specimens recovered from Anteverse II often display crafted decorations, indicating tool-making technology.\r\n\r\nFurther study is urgently required.	IS-0184-B는 IS-0184A와 밀접한 관계가 있으며, 몇 가지 주목할 만한 차이점이 있습니다.\r\n\r\n내부 생체 전기 에너지를 사용하여 단거리 천공을 생성할 수 있으며, 안테버스 II에서 회수한 표본들이 종종 장식물을 걸치는 것으로 보아 도구 제작 기술이 있는 것으로 보입니다.\r\n\r\n빠른 후속 연구가 필요합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	61328	ExorMonk_Sections_Index2_SectionText	The creature's organs retain notable quantum properties when removed from its body.	해당 생물의 장기는 적출한 이후에도 양자적 특성을 유지합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	61494	ArmoredExor_Title	IS-0184-C	IS-0184-C
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	61556	ArmoredExor_Subtitle	Armored Exor	무장 엑소르
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	61673	ArmoredExor_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: All IS-0184C containment sites must employ Grade 5 impact shielding, heavy blast dampening and electrical grounding rated to 2MW, with full acoustic baffling and an approved one-way accession portal.\r\n\r\nHowever, the combination of heavy chitnous armor, bioelectrical tracking projectiles and ultrasonic vocalizations has, in practice, meant that anything less than permanent sedation of IS-0184C carries considerable risk of injury or death to assigned researchers.\r\n\r\nThe subject is the most aggressive and destructive known variant of IS-0184A and IS-0184B, and provides further evidence for a growing weight of GATE research that indicates the intervention of an external agent in the evoution of this lifeform.	지정 등급: 크루시스 (AG/IN)\r\n\r\n격리 절차: IS-0184-C의 모든 격리 시설은 5등급의 충격 방호, 강력한 폭발 완충, 2MW 수준의 접지용량, 완전한 음향 차폐, 그리고 승인된 일방향 접근 포탈이 요구됩니다.\r\n\r\n하지만, IS-0184C의 키틴질 중장갑, 생체 전기 추적 발사체, 초음파 발성의 조합은, 영구적으로 진정시키지 않는 한, 담당 연구자에게 부상이나 사망을 초래하기에 충분합니다.\r\n\r\n해당 개체는 IS-0184A와 IS-0184B의 변종 중 가장 공격적이고 파괴적인 것으로 알려져 있으며, 이것은 이 생명체의 진화에 외부 요인이 개입했음을 시사하는 GATE 연구에 무게를 더해줍니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	62523	Anteverse2A_Title	Anteverse II A	안테버스 II A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	62590	Anteverse2A_Subtitle	Far Garden	파 가든
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	62697	Anteverse2A_Sections_Index0_SectionText	In accordance with trans-luminal modelling, GATE’s second perforation experiment ‘grounded’ itself in one of the largest bodies of mass in Anteverse II – its unfathomably old heart.	In accordance with trans-luminal modelling, GATE의 두 번째 천공 실험은 안테버스 II에서 가장 큰 질량체 중 하나의 심장에 길을 열었습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	63143	Anteverse2B_Title	Anteverse II B	안테버스 II B
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	63210	Anteverse2B_Subtitle	The Mycofields	균류지
